feature_id,text_id,duplicate_group,source,split,baseline_active,direction,fraction,sign,dose,interaction_norm,normalization_only_norm,pre_norm_interaction_norm,beyond_gain_norm,max_constraint_error,combined_nll_change,context_nll_change
28027,831,831,fineweb-edu-sample,check,True,random_1,0.005,1,-0.1,0.0011310665090471807,1.215700987241932e-06,0.29383940864213215,0.0011225871524696946,1.6692841030803304e-08,-3.0517578125e-05,-2.47955322265625e-05
28027,831,831,fineweb-edu-sample,check,True,random_1,0.005,1,0.1,0.0011117974743189423,2.1981106894714563e-06,0.28371218771004486,0.001109290747737811,7.093452195738174e-08,-1.9073486328125e-05,-2.47955322265625e-05
28027,831,831,fineweb-edu-sample,check,True,random_1,0.01,-1,-0.1,0.002302554753378627,2.7183900477865646e-06,0.6358408968481296,0.002202757704238158,2.7527352286504936e-08,4.57763671875e-05,5.14984130859375e-05
28027,831,831,fineweb-edu-sample,check,True,random_1,0.01,-1,0.1,0.002233874006415145,1.9073486328125e-06,0.6139349460375871,0.002175832687284618,7.094347917827716e-08,5.53131103515625e-05,5.14984130859375e-05
28027,831,831,fineweb-edu-sample,check,True,random_1,0.01,1,-0.1,0.0022584723017008675,2.4546695091693403e-06,0.5723651833560399,0.0022497218912956862,4.847711979889673e-09,-5.53131103515625e-05,-5.14984130859375e-05
28027,831,831,fineweb-edu-sample,check,True,random_1,0.01,1,0.1,0.0021994610524967775,3.413634553736771e-06,0.551462361894403,0.0021984657994578998,3.2621963735510557e-09,-4.57763671875e-05,-5.14984130859375e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.005,-1,-0.1,0.002165875838581418,4.163801478522534e-06,0.3825123447096651,0.0013976773978134145,1.7183957102582257e-08,-1.71661376953125e-05,-1.1444091796875e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.005,-1,0.1,0.0021263257620322286,5.667144929888112e-06,0.37397651402921933,0.0014309309335972956,7.095345298269571e-08,-5.7220458984375e-06,-1.1444091796875e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.005,1,-0.1,0.002255625709566198,5.357791198311861e-06,0.39217394452966436,0.0013435459888652822,7.093707252364705e-08,1.1444091796875e-05,1.52587890625e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.005,1,0.1,0.0022222088720683917,2.489163043239248e-06,0.3831693156567992,0.001392079993712083,3.277147264668656e-08,2.09808349609375e-05,1.52587890625e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.01,-1,-0.1,0.004221999896178282,8.466377689630844e-06,0.7538018154289743,0.0028140832659689628,7.09631741719514e-08,-2.47955322265625e-05,-1.9073486328125e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.01,-1,0.1,0.004111161779724646,1.0414280733032968e-05,0.7349511490057732,0.0028417556338831964,1.825221018769696e-08,-1.33514404296875e-05,-1.9073486328125e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.01,1,-0.1,0.004627651488703208,1.002776186218886e-05,0.7927166251393446,0.0025988316165725402,7.098494958783148e-08,3.0517578125e-05,3.62396240234375e-05
28027,831,831,fineweb-edu-sample,check,True,random_2,0.01,1,0.1,0.0045323938018056375,9.025332084058619e-06,0.7750598582726148,0.0026997969710522663,2.3940607017138864e-08,4.00543212890625e-05,3.62396240234375e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.005,-1,-0.1,0.0008862432937643988,1.1920928955078125e-06,0.04007686598140573,0.00044198103848855277,7.095062648657522e-08,3.4332275390625e-05,4.00543212890625e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.005,-1,0.1,0.0007924203292674617,2.431401974483864e-06,0.03492432493965074,0.0004063075994024841,6.305296285091799e-09,4.57763671875e-05,4.00543212890625e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.005,1,-0.1,0.0006533242029972883,2.4546695091693403e-06,0.036711822018517984,0.0003733820720223672,7.098518168236648e-08,-4.00543212890625e-05,-3.62396240234375e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.005,1,0.1,0.0005494424825103888,1.215700987241932e-06,0.04231520547556738,0.000318570738148794,2.1574838138249675e-08,-3.0517578125e-05,-3.62396240234375e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.01,-1,-0.1,0.002096688934167195,1.2839233415447482e-06,0.10261324061371477,0.0009723761719943749,2.8638895477328674e-08,7.82012939453125e-05,8.392333984375e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.01,-1,0.1,0.0018940716216953165,2.7183900477865646e-06,0.08203129541305011,0.0009278829937020445,7.09477942013936e-08,9.1552734375e-05,8.392333984375e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.01,1,-0.1,0.0010711829428915016,3.1809005890193782e-06,0.07745090176260232,0.0006416265592189004,1.4696765038305424e-08,-7.2479248046875e-05,-6.866455078125e-05
28027,831,831,fineweb-edu-sample,check,True,approx_spectrum_matched,0.01,1,0.1,0.000928896683759377,3.371747880871523e-07,0.09417912993707087,0.0005715162661891351,1.825838285511608e-08,-6.29425048828125e-05,-6.866455078125e-05
