feature_id,n_points,fit_status,converged,is_bimodal_candidate,gmm_random_seed,gmm_n_init,activation_population,activation_storage_mode,rank_censored,log_mean_low,log_mean_high,log_variance_low,log_variance_high,log_std_low,log_std_high,component_weight_low,component_weight_high,minimum_component_weight,mode_separation,n_iter_1,n_iter_2,bic_1,bic_2,delta_bic,bimodality_score,activation_min,activation_p50,activation_p95,activation_max,candidate_delta_bic_threshold,candidate_min_component_weight,candidate_min_separation,n_documents,discovery_variance_log1p,selected_candidate
1439,713,ok,True,True,20260907,5,analysis_activations,positive,False,4.33936000025839,4.91541861871488,0.03627816333550066,0.12409564089540856,0.19046827382926707,0.352272112003503,0.5509899086585746,0.44901009134142544,0.44901009134142544,2.0342998203132163,2,7,720.0709498058425,622.8482362091868,97.2227135966557,97.2227135966557,56.60763931274414,91.34176635742188,202.06322937011709,466.6673278808594,10.0,0.1,2.0,114,0.15802787,False
1451,649,ok,True,True,20260907,5,analysis_activations,positive,False,4.169949504653144,4.771551586645465,0.03131566636415719,0.13152843697082098,0.176962330353545,0.36266849459364536,0.6426817042867964,0.35731829571320356,0.35731829571320356,2.1083286471216427,2,8,624.521178998232,458.52265729915723,165.9985216990748,165.9985216990748,49.59870529174805,72.27301025390625,174.56380310058594,323.52117919921875,10.0,0.1,2.0,196,0.15046747,False
1481,909,ok,True,False,20260907,5,analysis_activations,positive,False,4.111192478642403,4.618354126309044,0.00996755195302432,0.12030635635623138,0.09983762794169501,0.34685206696260495,0.5141286002721002,0.4858713997278998,0.4858713997278998,1.9871592867902332,2,14,723.3850953888185,320.1066727393445,403.278422649474,403.278422649474,52.03465270996094,68.77584075927734,162.63978881835936,295.03631591796875,10.0,0.1,2.0,179,0.12796967,False
1484,2177,ok,True,True,20260907,5,analysis_activations,positive,False,4.312446972793935,4.784534230257433,0.014276352495194282,0.08567823468474701,0.11948369133565585,0.2927084465551806,0.5591333234535616,0.44086667654643846,0.44086667654643846,2.1117179477859964,2,12,1195.700926658244,508.3743962594613,687.3265303987828,687.3265303987828,61.52110290527344,83.15835571289062,174.3464385986328,303.93426513671875,10.0,0.1,2.0,424,0.10073758,False
1485,789,ok,True,True,20260907,5,analysis_activations,positive,False,4.342882770698017,4.7264436576993205,0.011456328831499787,0.05573656330614603,0.10703424139732008,0.23608592356628555,0.6098981652599149,0.39010183474008514,0.39010183474008514,2.092606860744941,2,9,80.2557883034984,-137.92994582549971,218.18573412899812,218.18573412899812,64.8145523071289,82.70137786865234,142.71275939941398,268.5536804199219,10.0,0.1,2.0,248,0.06381295,False
1491,784,ok,True,True,20260907,5,analysis_activations,positive,False,4.320974354988987,5.130295900710399,0.06950155881733697,0.15465319176022987,0.26363148297829864,0.3932597001476631,0.6326281228044006,0.3673718771955994,0.3673718771955994,2.4174757506483067,2,4,1160.7575969472769,1054.065137235132,106.69245971214491,106.69245971214491,49.00062561035156,91.91450500488281,268.1902465820311,488.739013671875,10.0,0.1,2.0,240,0.25333467,False
1495,309,ok,True,False,20260907,5,analysis_activations,positive,False,4.30133320414874,4.688609703350767,0.008013117741132817,0.07195129387156723,0.08951601946653356,0.2682373834340904,0.4672599126206208,0.5327400873793793,0.4672599126206208,1.9368133443281166,2,22,105.63147453068468,24.154123016666446,81.47735151401824,81.47735151401824,64.09700012207031,84.17469787597656,153.95312194824214,255.6017608642578,10.0,0.1,2.0,171,0.07966741,False
1507,634,ok,True,True,20260907,5,analysis_activations,positive,False,4.0458360485448495,4.578512646055693,0.024851753133222774,0.1024995351641455,0.15764438820720125,0.3201554859191788,0.6859386895834994,0.31406131041650076,0.31406131041650076,2.110945123706192,2,6,414.79494783660016,241.64114306302767,173.1538047735725,173.1538047735725,44.39964294433594,61.255157470703125,126.3400318145752,275.6482238769531,10.0,0.1,2.0,179,0.11053758,False
1525,3543,ok,True,True,20260907,5,analysis_activations,positive,False,4.31794542279354,4.737820744427381,0.015279454137039373,0.06024513135936304,0.12361008913935534,0.24544883654106622,0.5210642481980798,0.4789357518019203,0.4789357518019203,2.160683583050514,2,11,1157.9676726711862,491.96218205449895,666.0054906166872,666.0054906166872,61.53961181640625,85.6425552368164,156.2037551879883,251.4188690185547,10.0,0.1,2.0,203,0.08083258,False
1527,954,ok,True,True,20260907,5,analysis_activations,positive,False,4.114897779539934,4.724744746710796,0.028944440461846802,0.14113400269216034,0.17013065703113828,0.3756780572407182,0.586003448233906,0.41399655176609396,0.41399655176609396,2.0912754071732214,2,13,1005.6900600513244,750.9211534847858,254.7689065665386,254.7689065665386,46.56140899658203,70.49664306640625,180.7985046386718,330.5187072753906,10.0,0.1,2.0,184,0.16579081,False
1537,1071,ok,True,True,20260907,5,analysis_activations,positive,False,4.1816097134374575,4.6386993656110125,0.017420914029478176,0.04611821082844878,0.13198831020010135,0.2147515094905011,0.5651074507412686,0.4348925492587314,0.4348925492587314,2.5644590765528803,2,7,364.8322316965687,189.49193035846912,175.3403013380996,175.3403013380996,52.547645568847656,74.20977783203125,132.24252319335938,183.3321075439453,10.0,0.1,2.0,260,0.08132323,False
1541,707,ok,True,False,20260907,5,analysis_activations,positive,False,4.310794527747181,4.819328468502873,0.019823514721275477,0.11785661061091028,0.1407960039250954,0.34330250597819745,0.5625762422580018,0.43742375774199804,0.43742375774199804,1.9382032415225527,2,13,556.8946219215094,362.8757688001664,194.018853121343,194.018853121343,59.80136489868164,83.16493225097656,186.50144042968742,395.2665100097656,10.0,0.1,2.0,108,0.1265225,False
1550,3278,ok,True,True,20260907,5,analysis_activations,positive,False,4.297479550729673,4.778326263641372,0.01683704437059187,0.07184723431017383,0.12975763704149312,0.2680433440885519,0.6186693737005227,0.3813306262994772,0.3813306262994772,2.283485879387637,2,9,1510.3703453294756,545.7943372020713,964.5760081274043,964.5760081274043,60.09529495239258,80.57115173339844,163.30907821655273,310.2256774902344,10.0,0.1,2.0,400,0.09238859,True
1556,799,ok,True,True,20260907,5,analysis_activations,positive,False,4.308095185855038,4.725897992360581,0.014844485403675011,0.07167506538847326,0.1218379473057348,0.26772199272467934,0.5428515501509114,0.45714844984908876,0.45714844984908876,2.008765416417166,2,11,303.1134002232654,133.70860644582228,169.4047937774431,169.4047937774431,61.30580139160156,83.6302719116211,155.60269165039054,276.810791015625,10.0,0.1,2.0,187,0.08424825,False
1584,773,ok,True,True,20260907,5,analysis_activations,positive,False,4.024020754215628,4.926564725032841,0.06577492666872196,0.20398281218580566,0.2564662290998992,0.4516445639945262,0.5303853230698226,0.4696146769301774,0.4696146769301774,2.4575163216378586,2,9,1358.3071286442348,1235.0866601466457,123.22046849758908,123.22046849758908,37.344085693359375,75.72384643554688,252.49457397460935,529.1611938476562,10.0,0.1,2.0,99,0.33400485,False
1616,211,ok,True,True,20260907,5,analysis_activations,positive,False,4.287700731675834,4.5577618921245175,0.006251500966335961,0.024896103415380996,0.07906643387896005,0.1577849910966851,0.6684108799790465,0.3315891200209536,0.3315891200209536,2.1640376001197623,2,8,-140.48974976207126,-185.5771789259733,45.087429163902044,45.087429163902044,63.4482421875,75.87594604492188,113.16776275634766,141.75064086914062,10.0,0.1,2.0,69,0.028733812,False
1618,480,ok,True,True,20260907,5,analysis_activations,positive,False,4.333467705245226,4.710895008889343,0.011279922573507314,0.042837398167681645,0.10620697987188654,0.20697197435324824,0.5957620502881457,0.40423794971185434,0.40423794971185434,2.2944582975186925,2,11,10.642044150088399,-93.31808785555006,103.96013200563846,103.96013200563846,64.0514907836914,83.3756332397461,138.62712707519518,209.7442626953125,10.0,0.1,2.0,240,0.058463927,False
1620,874,ok,True,True,20260907,5,analysis_activations,positive,False,4.009237183411035,4.704753697074338,0.042590552383240055,0.12787553960606682,0.20637478621004082,0.3575968954088763,0.6521707609265038,0.34782923907349617,0.34782923907349617,2.382338346707642,2,5,1004.7189349984637,817.7522311012576,186.96670389720612,186.96670389720612,40.05323028564453,62.660003662109375,157.06496124267576,268.04083251953125,10.0,0.1,2.0,213,0.18219668,False
1623,571,ok,True,False,20260907,5,analysis_activations,positive,False,4.181030346853049,4.867838135597869,0.06105237276660061,0.1813151262046189,0.2470877835235903,0.42581113912698304,0.6517148244633476,0.34828517553665245,0.34828517553665245,1.9729360971643983,2,5,742.0088320745675,657.3570474906107,84.65178458395678,84.65178458395678,44.401893615722656,75.90673065185547,217.73578643798828,480.0301818847656,10.0,0.1,2.0,106,0.21037436,False
1624,375,ok,True,True,20260907,5,analysis_activations,positive,False,4.271826226234022,5.4171264522895095,0.0721371749306073,0.17356598744813484,0.2685836460594861,0.4166125147521793,0.5964149818799368,0.4035850181200631,0.4035850181200631,3.267600630366859,2,7,758.5262429482241,652.940146762134,105.58609618609012,105.58609618609012,48.831085205078125,93.73632049560547,367.9347808837891,499.09869384765625,10.0,0.1,2.0,88,0.42995295,False
1683,296,ok,True,True,20260907,5,analysis_activations,positive,False,4.443934919737545,5.091656696802516,0.03683107199800979,0.08217227794864071,0.19191423083765777,0.2866570737809216,0.5089413504804989,0.4910586495195012,0.4910586495195012,2.6553630219980553,2,5,316.1626343503436,292.7118341018029,23.450800248540702,23.450800248540702,61.805023193359375,109.4334487915039,235.38232803344727,351.3966979980469,10.0,0.1,2.0,191,0.16450341,False
1689,288,ok,True,True,20260907,5,analysis_activations,positive,False,4.289583461863331,4.65032834588406,0.010097601435973479,0.04013179900803523,0.10048682220059245,0.20032922654479357,0.7580480326062855,0.24195196739371452,0.24195196739371452,2.2763350287106716,2,4,-89.66521150822062,-178.62455036934566,88.95933886112503,88.95933886112503,61.84111022949219,74.59654998779297,118.45761642456054,158.4921875,10.0,0.1,2.0,129,0.04137565,False
1691,239,ok,True,False,20260907,5,analysis_activations,positive,False,4.399081931610457,4.998705097858296,0.015743016885067396,0.16913274780226972,0.1254711794997855,0.4112575200555848,0.7701801663249057,0.2298198336750943,0.2298198336750943,1.9722111486696363,2,7,171.53097416470223,11.685975593583274,159.84499857111896,159.84499857111896,67.86617279052734,82.3245620727539,191.48279113769527,449.050048828125,10.0,0.1,2.0,88,0.11511666,False
1702,2156,ok,True,True,20260907,5,analysis_activations,positive,False,4.3472116657113995,5.058325029655159,0.025004206155308597,0.15084551410014063,0.15812718347997157,0.388388354743214,0.6176571655145581,0.382342834485442,0.382342834485442,2.3981867399704297,2,11,2581.8876630459263,1662.2794053235161,919.6082577224101,919.6082577224101,60.732627868652344,87.23712539672852,253.1903839111328,484.53070068359375,10.0,0.1,2.0,401,0.19262736,True
1725,1819,ok,True,False,20260907,5,analysis_activations,positive,False,4.163259691544753,4.908411031160681,0.02558048690476173,0.27192186252824563,0.1599390099530497,0.5214612761540838,0.6302345221730978,0.36976547782690217,0.36976547782690217,1.9320318629377824,2,14,2626.5676977168164,1608.1630992628,1018.4045984540164,1018.4045984540164,51.089630126953125,70.13935089111328,244.55195617675773,661.425537109375,10.0,0.1,2.0,435,0.24619801,False
1731,2376,ok,True,True,20260907,5,analysis_activations,positive,False,4.302343852314725,4.805992480770162,0.020245193844911268,0.10023024446674651,0.14228560659782585,0.3165916051741526,0.6380959041797364,0.3619040958202636,0.3619040958202636,2.052075786474564,2,8,1465.175194763698,716.062835010222,749.1123597534761,749.1123597534761,59.227657318115234,80.02104949951172,174.2213020324707,364.2873840332031,10.0,0.1,2.0,457,0.10781449,True
1743,629,ok,True,True,20260907,5,analysis_activations,positive,False,4.3424946216870035,4.922288873292384,0.024224981227045254,0.12109029276103186,0.15564376385530276,0.34798030513382777,0.5845588521021302,0.41544114789786984,0.41544114789786984,2.1509646374049827,2,12,588.0650420901852,414.9081564241214,173.15688566606383,173.15688566606383,61.21009826660156,87.4603271484375,211.33176574707036,372.99993896484375,10.0,0.1,2.0,170,0.14633518,False
1747,335,ok,True,False,20260907,5,analysis_activations,positive,False,4.169337933696003,4.492627377475211,0.005561613500202926,0.051337617409729815,0.07457622610593087,0.22657806030092545,0.5878374459631641,0.41216255403683577,0.41216255403683577,1.9166963850334262,2,8,-42.9297461076238,-175.43207916066393,132.50233305304013,132.50233305304013,57.25770568847656,67.98249816894531,114.45208892822268,234.50390625,10.0,0.1,2.0,120,0.049899437,False
1769,927,ok,True,True,20260907,5,analysis_activations,positive,False,4.344883110686421,4.82383052744569,0.015895656246347274,0.09258776054299081,0.12607797684904082,0.3042823697538042,0.6695064837157048,0.3304935162842952,0.3304935162842952,2.0564642090698495,2,8,432.56065405162263,82.07502491952346,350.4856291320992,350.4856291320992,63.15624237060547,81.85254669189453,164.9456939697265,331.2389831542969,10.0,0.1,2.0,255,0.09209702,False
1772,1152,ok,True,True,20260907,5,analysis_activations,positive,False,4.3210272735048285,4.793743089647001,0.01470473149566799,0.07593610934839264,0.12126306731922952,0.27556507280203824,0.5265824604786382,0.47341753952136195,0.47341753952136195,2.220512223269325,2,13,623.8092646507881,331.5343251790167,292.2749394717714,292.2749394717714,61.7547607421875,86.66561889648438,171.51680603027344,317.95257568359375,10.0,0.1,2.0,351,0.09948525,False
1781,379,ok,True,True,20260907,5,analysis_activations,positive,False,4.346469078892536,4.937101899945407,0.025835834104527607,0.13412043544380944,0.16073529203173648,0.3662245696888856,0.5820038280733645,0.4179961719266355,0.4179961719266355,2.088487792151016,2,12,383.19747945751874,285.7228188039217,97.47466065359703,97.47466065359703,59.74419403076172,86.85138702392578,227.39483337402342,363.5338134765625,10.0,0.1,2.0,152,0.15637584,False
1806,281,ok,True,True,20260907,5,analysis_activations,positive,False,4.322258061253746,5.647979282397542,0.10771535496014746,0.11282939275830202,0.32820017513728944,0.3359008674569061,0.43654899268704384,0.5634510073129562,0.43654899268704384,3.992260265402535,2,3,637.0790480629136,549.9558593284639,87.12318873444963,87.12318873444963,47.03224182128906,175.52760314941406,440.85491943359375,505.9451599121094,10.0,0.1,2.0,159,0.544843,False
1829,379,ok,True,False,20260907,5,analysis_activations,positive,False,4.267880702518954,4.829262951013632,0.03294279550949781,0.1318153753617676,0.1815015027747644,0.3630638722893915,0.5637491375144781,0.43625086248552203,0.43625086248552203,1.9559159694492279,2,6,377.3656503598618,321.3386817747309,56.026968585130874,56.026968585130874,53.07707214355469,83.1277847290039,192.19257507324215,434.7239990234375,10.0,0.1,2.0,71,0.15398811,False
1844,1682,ok,True,True,20260907,5,analysis_activations,positive,False,4.111981154842603,4.653822945383787,0.010868666493290817,0.1348375510162151,0.10425289681006862,0.36720232980771667,0.5200350837149326,0.47996491628506743,0.47996491628506743,2.007467178807125,2,21,1524.4374785974462,724.2834456881556,800.1540329092907,800.1540329092907,52.00059509277344,68.96556854248047,173.1454994201658,354.0024108886719,10.0,0.1,2.0,295,0.14373404,True
1848,904,ok,True,True,20260907,5,analysis_activations,positive,False,4.390173623619648,5.0733976627897714,0.028180248133356487,0.1922599477124727,0.16786973560876448,0.4384745690601368,0.717303197648094,0.282696802351906,0.282696802351906,2.0579401596801676,2,7,973.0506102679481,539.5218616777343,433.5287485902138,433.5287485902138,62.427249908447266,85.47074890136719,239.79075622558585,498.74847412109375,10.0,0.1,2.0,205,0.16940798,False
1861,259,ok,True,True,20260907,5,analysis_activations,positive,False,4.413926299286582,4.880595801320011,0.018875150154775564,0.05258342777119717,0.13738686310843393,0.22931076680172952,0.6733038042264234,0.32669619577357667,0.32669619577357667,2.468864374321187,2,5,84.70706610130054,40.47885915404773,44.22820694725281,44.22820694725281,66.43891906738281,89.88563537597656,155.9295883178711,258.04083251953125,10.0,0.1,2.0,167,0.07809228,False
1875,2150,ok,True,True,20260907,5,analysis_activations,positive,False,4.181745948155853,4.439828132780469,0.005315452800535297,0.024592565870742374,0.07290715191622353,0.15682017048435565,0.5706008363808917,0.4293991636191084,0.4293991636191084,2.1104700946128303,2,10,-1428.6595576861566,-1965.7165843925725,537.0570267064159,537.0570267064159,57.698577880859375,69.25644302368164,101.34868545532225,140.17129516601562,10.0,0.1,2.0,336,0.029925518,False
1891,210,ok,True,True,20260907,5,analysis_activations,positive,False,4.425935759946346,5.2243232489821345,0.06803169054600777,0.09892418199529168,0.2608288529783616,0.31452214865616646,0.5526505408677366,0.44734945913226354,0.44734945913226354,2.763298942561524,2,4,306.46259321908724,295.52081293374,10.94178028534725,10.94178028534725,55.3536376953125,115.6473388671875,273.68635559082026,353.84527587890625,10.0,0.1,2.0,147,0.24058467,False
1903,364,ok,True,True,20260907,5,analysis_activations,positive,False,4.528017436498743,5.272560171620754,0.04889668170335691,0.22234581009446147,0.2211259408196083,0.4715355873043534,0.6272633817279737,0.37273661827202637,0.37273661827202637,2.0217421498514074,2,6,530.0641502799971,443.0051073845084,87.05904289548869,87.05904289548869,65.19593811035156,106.14427947998047,334.9571502685543,562.8250732421875,10.0,0.1,2.0,134,0.24382424,False
1915,530,ok,True,True,20260907,5,analysis_activations,positive,False,3.956154311521459,4.973236626406834,0.04088199166939358,0.3666838761486229,0.2021929565276535,0.6055442809148006,0.733537702124201,0.2664622978757991,0.2664622978757991,2.253057095838633,2,13,928.8525704978304,576.3342830732273,352.51828742460305,352.51828742460305,38.254005432128906,54.92041778564453,302.7208862304685,475.1192321777344,10.0,0.1,2.0,252,0.3305137,False
1917,701,ok,True,True,20260907,5,analysis_activations,positive,False,4.373805668309441,5.090442471985702,0.060032939603736006,0.10889419862520969,0.2450162027371578,0.32999120992112757,0.5687780161139793,0.4312219838860208,0.4312219838860208,2.46583716241141,2,4,898.5752463149504,840.5624669831518,58.01277933179858,58.01277933179858,51.177978515625,99.96630859375,248.65707397460938,375.1292419433594,10.0,0.1,2.0,316,0.20736045,False
1937,332,ok,True,True,20260907,5,analysis_activations,positive,False,4.542160578486969,5.013430984339307,0.024597924678784085,0.061200038218879795,0.15683725539164503,0.24738641478238008,0.6698618012736057,0.3301381987263941,0.3301381987263941,2.2753419715625367,2,4,138.46744066300533,96.46537570970968,42.00206495329566,42.00206495329566,70.80950927734375,101.20916748046875,200.3119964599609,289.6629638671875,10.0,0.1,2.0,178,0.08605572,False
1960,608,ok,True,True,20260907,5,analysis_activations,positive,False,4.320074407229141,4.919781191222531,0.021631175690697287,0.12132225171405064,0.14707540817790474,0.34831343889383687,0.6213566208001192,0.3786433791998808,0.3786433791998808,2.243141516025691,2,11,559.9509227860984,343.9311147592133,216.01980802688513,216.01980802688513,59.99797058105469,82.72241973876953,205.40194091796866,343.99920654296875,10.0,0.1,2.0,216,0.14423013,False
1964,667,ok,True,True,20260907,5,analysis_activations,positive,False,4.214830249966026,4.867149158365492,0.025845118126070394,0.13306223927104252,0.16076416928554196,0.3647769719582673,0.5238392196902306,0.4761607803097693,0.4761607803097693,2.314211047371554,2,13,773.2511556909307,606.0749332470616,167.17622244386905,167.17622244386905,52.63508605957031,81.9923324584961,214.10299224853512,366.6812438964844,10.0,0.1,2.0,155,0.18330981,False
1994,255,ok,True,True,20260907,5,analysis_activations,positive,False,4.703389690774489,5.486568918992272,0.148300680046001,0.05840949761966567,0.3850982732316532,0.24168056938791266,0.3664910240219287,0.6335089759780713,0.3664910240219287,2.4361006526571165,2,4,364.11112552165093,330.03802073334714,34.073104788303795,34.073104788303795,51.724853515625,202.08721923828125,342.46686706542954,401.04345703125,10.0,0.1,2.0,157,0.23468253,False
2012,405,ok,True,True,20260907,5,analysis_activations,positive,False,4.21002418137506,4.824720531260395,0.030652116747452447,0.07590858264563972,0.17507745927860743,0.27551512235381875,0.579363858253467,0.420636141746533,0.420636141746533,2.6630363894458227,2,5,370.1621903328911,307.32069482301023,62.84149550988087,62.84149550988087,51.167572021484375,80.86276245117188,173.57343749999998,266.36993408203125,10.0,0.1,2.0,193,0.14212151,False
2028,418,ok,True,True,20260907,5,analysis_activations,positive,False,4.206729668456503,4.795744000813561,0.02113194129332497,0.11161928537326345,0.1453682953512387,0.3340947251503134,0.7618103125942272,0.23818968740577284,0.23818968740577284,2.2862387894973106,2,7,258.74879469517566,76.12142656987696,182.6273681252987,182.6273681252987,53.33500671386719,69.39848327636719,161.8224327087402,276.85723876953125,10.0,0.1,2.0,186,0.10589117,False
2038,701,ok,True,True,20260907,5,analysis_activations,positive,False,4.30478254583658,5.034554888553538,0.03227634738306306,0.2245614484740112,0.1796561921645426,0.47387914965105943,0.7081979258929402,0.29180207410705983,0.29180207410705983,2.036446152266474,2,10,868.7572011120785,536.0329627147638,332.7242383973147,332.7242383973147,56.226776123046875,79.07951354980469,253.29620361328125,487.7290954589844,10.0,0.1,2.0,267,0.19872509,False
2050,246,ok,True,True,20260907,5,analysis_activations,positive,False,4.224155052083376,5.524516641485626,0.10806042651742762,0.156983697744181,0.3287254576655535,0.39621168299809256,0.5057435890138946,0.4942564109861054,0.4942564109861054,3.57207065077383,2,3,564.2510288843035,509.06121963987977,55.18980924442377,55.18980924442377,43.77662658691406,119.76475524902344,405.7816619873047,506.3469543457031,10.0,0.1,2.0,131,0.55718446,False
2078,766,ok,True,False,20260907,5,analysis_activations,positive,False,4.293167746164677,4.625534488965748,0.010583269229349865,0.05666939841405034,0.10287501751810235,0.2380533520327961,0.6229364556760201,0.3770635443239799,0.3770635443239799,1.8124991058011666,2,6,-50.00232024977139,-257.6392892173071,207.63696896753572,207.63696896753572,62.24501037597656,77.73001098632812,127.85398864746094,236.45877075195312,10.0,0.1,2.0,165,0.05397754,False
2081,356,ok,True,False,20260907,5,analysis_activations,positive,False,4.143674241370671,4.6691708577124595,0.012393740729338033,0.1600046445368587,0.11132717875405823,0.4000058056289417,0.6599052995975173,0.34009470040248263,0.34009470040248263,1.7898569602128735,2,12,280.52647378641257,69.89494882708892,210.63152495932366,210.63152495932366,52.847251892089844,66.50697326660156,154.0303955078125,535.8740844726562,10.0,0.1,2.0,144,0.12492102,False
2105,1386,ok,True,True,20260907,5,analysis_activations,positive,False,4.31276757936625,4.96153776494619,0.021431231503906818,0.16029697112880573,0.14639409654732263,0.400371041820966,0.5621120377559116,0.4378879622440885,0.4378879622440885,2.152259907775313,2,15,1615.3074263005037,1070.947629855919,544.3597964445846,544.3597964445846,59.99188995361328,85.66472625732422,235.69373321533203,516.27099609375,10.0,0.1,2.0,387,0.18597399,False
2126,1506,ok,True,True,20260907,5,analysis_activations,positive,False,4.422210933823753,5.323109006289889,0.08694632616354073,0.09151925352626543,0.29486662436352595,0.30252149266831513,0.46460288135095135,0.5353971186490487,0.46460288135095135,3.0158755891144695,2,3,2430.876593608331,2236.0012503456787,194.87534326265222,194.87534326265222,51.73534393310547,136.0921630859375,300.8807678222656,426.578369140625,10.0,0.1,2.0,71,0.29147497,False
2151,729,ok,True,True,20260907,5,analysis_activations,positive,False,4.378679394223632,4.94113846314629,0.027252130709230906,0.04942298057305724,0.16508219379821346,0.22231279894117037,0.5212817412731111,0.4787182587268889,0.4787182587268889,2.8726235329232668,2,4,516.691412634603,424.3101503247629,92.38126230984011,92.38126230984011,61.154083251953125,100.21343994140625,187.39585571289064,250.20712280273438,10.0,0.1,2.0,302,0.116972,False
2168,971,ok,True,True,20260907,5,analysis_activations,positive,False,4.259840366263219,4.616642692686234,0.009301479087513106,0.05179925425978951,0.09644417601655947,0.22759449523173778,0.5752682931567007,0.4247317068432993,0.4247317068432993,2.041359357093997,2,11,12.205387432738117,-265.0914335922499,277.29682102498805,277.29682102498805,60.41576385498047,76.75617980957031,130.40760040283203,203.67466735839844,10.0,0.1,2.0,330,0.05851667,False
2177,490,ok,True,True,20260907,5,analysis_activations,positive,False,4.39402649010937,4.885338308056192,0.01938304086380687,0.09485492137787283,0.13922298971005784,0.30798526162443685,0.7076022765688555,0.29239772343114445,0.29239772343114445,2.055734312200548,2,5,230.58227345638056,69.61018753984831,160.97208591653225,160.97208591653225,65.93392181396484,85.16642761230469,179.96810302734343,280.560791015625,10.0,0.1,2.0,150,0.09158017,False
2186,776,ok,True,True,20260907,5,analysis_activations,positive,False,4.341471655907681,5.309190871038682,0.08626866803368471,0.14710278089397838,0.2937152839633728,0.38353980353279943,0.5960157451564285,0.4039842548435715,0.4039842548435715,2.832960381721577,2,4,1369.9237091462453,1258.2431474206398,111.68056172560546,111.68056172560546,48.20092010498047,101.2990951538086,326.1300964355469,476.4264221191406,10.0,0.1,2.0,83,0.33676445,False
2226,658,ok,True,True,20260907,5,analysis_activations,positive,False,4.284268082908828,4.599261999405379,0.006969745695985258,0.03838873108987403,0.08348500282077768,0.19593042410476744,0.6309821382647938,0.3690178617352062,0.3690178617352062,2.0916447905004962,2,10,-210.8694677057161,-427.48733853541773,216.61787082970164,216.61787082970164,63.46766662597656,75.94744491577148,123.77632827758788,184.748291015625,10.0,0.1,2.0,267,0.04172935,False
2243,1160,ok,True,False,20260907,5,analysis_activations,positive,False,4.281873384420971,4.688465871121636,0.010551579037526033,0.08412830569973542,0.10272087926768361,0.290048798824845,0.6907944651231599,0.30920553487684005,0.30920553487684005,1.8687253918526427,2,10,198.08092769291747,-368.3215731367047,566.4025008296222,566.4025008296222,61.9217643737793,74.57880401611328,138.7955581665039,270.35882568359375,10.0,0.1,2.0,241,0.06867149,False
2276,1540,ok,True,True,20260907,5,analysis_activations,positive,False,4.187138329843748,4.566777462107773,0.01055399000815583,0.057339833951316435,0.10273261414057286,0.23945737397565445,0.528197809376597,0.47180219062340295,0.47180219062340295,2.0604915361023153,2,13,257.36879231102364,-128.5840869977385,385.95287930876214,385.95287930876214,55.335426330566406,72.99493408203125,131.97257385253906,191.42950439453125,10.0,0.1,2.0,424,0.06858809,False
2280,490,ok,True,False,20260907,5,analysis_activations,positive,False,4.330457083738677,4.7546925508953555,0.012238240564167094,0.0795108830643732,0.11062658163464645,0.2819767420628397,0.810055001639499,0.1899449983605011,0.1899449983605011,1.9807105250340646,2,7,-39.1204921335419,-272.6710294179138,233.5505372843719,233.5505372843719,64.74440002441406,76.30196380615234,133.40488967895504,298.0810852050781,10.0,0.1,2.0,162,0.052815273,False
2302,715,ok,True,True,20260907,5,analysis_activations,positive,False,4.35257264779149,5.03366354568711,0.026453621916640174,0.13366362757902353,0.16264569443007146,0.36560036594487094,0.45743537385748395,0.5425646261425161,0.45743537385748395,2.407138137390598,2,17,890.590476724585,742.2550724440655,148.33540428051947,148.33540428051947,60.000816345214844,101.97096252441406,255.71828155517568,444.7203369140625,10.0,0.1,2.0,240,0.20003141,False
2315,519,ok,True,False,20260907,5,analysis_activations,positive,False,4.278581589904608,4.897757757152202,0.012707215836795703,0.1864957453345885,0.11272628724834195,0.4318515315876377,0.5127339096298216,0.4872660903701784,0.4872660903701784,1.961920180428317,2,16,632.0304111469052,381.2675793640285,250.76283178287667,250.76283178287667,60.99115753173828,82.9177474975586,249.7454193115234,570.7391357421875,10.0,0.1,2.0,153,0.19354324,False
2354,691,ok,True,True,20260907,5,analysis_activations,positive,False,3.943087406185834,4.516993757009718,0.024895511144132975,0.08605777863324286,0.15778311425540115,0.29335606118374796,0.5313749597151476,0.4686250402848524,0.4686250402848524,2.4366095198638935,2,8,593.2700623496551,474.4143051024819,118.85575724717319,118.85575724717319,39.46589660644531,60.897674560546875,134.75502014160156,204.82662963867188,10.0,0.1,2.0,123,0.13577107,False
2398,772,ok,True,True,20260907,5,analysis_activations,positive,False,4.372780690313339,4.800140707930082,0.009710818232977448,0.07387200824617457,0.09854348397016136,0.2717940548396425,0.5443225159273263,0.4556774840726737,0.4556774840726737,2.09050090416142,2,15,294.20915645983484,19.228898779593997,274.98025768024087,274.98025768024087,67.98406982421875,87.12182235717773,169.92171554565425,269.8119201660156,10.0,0.1,2.0,229,0.08435626,False
2420,1004,ok,True,False,20260907,5,analysis_activations,positive,False,4.1116998329765595,4.629185026728841,0.016218984522350446,0.12461759887800386,0.12735377702428163,0.3530121795037727,0.637338677838282,0.36266132216171804,0.36266132216171804,1.9500923818896734,2,10,712.5429232350855,273.76215390798063,438.78076932710485,438.78076932710485,50.45423889160156,64.69017791748047,151.68363113403305,327.043212890625,10.0,0.1,2.0,289,0.11754382,False
