feature_id,source,split,dose,fraction,endpoint,mean,low,high,documents
28027,wikimedia-en,check,-0.1,0.005,beyond_gain_norm,0.0003400610791072094,-0.00030798878526689495,0.001044749272077162,8
28027,wikimedia-en,check,-0.1,0.01,interaction_norm,0.0005806325602893958,-0.0005532086438375794,0.0017566534154431256,8
28027,wikimedia-en,check,-0.1,0.01,beyond_gain_norm,0.0006462718226769258,-0.0006278746476695629,0.0020254553548234937,8
28027,wikimedia-en,check,0.1,0.005,interaction_norm,0.0002811503684528586,-0.0003175305916022041,0.0008740388603619329,8
28027,wikimedia-en,check,0.1,0.005,beyond_gain_norm,0.00029439215505828293,-0.00036120086451861647,0.0010061159184716897,8
28027,wikimedia-en,check,0.1,0.01,interaction_norm,0.0005277263747269909,-0.0006345930547717182,0.0016789743526002781,8
28027,wikimedia-en,check,0.1,0.01,beyond_gain_norm,0.0005655128946652904,-0.0007257376892533268,0.0019590670950726027,8
28027,wikimedia-en,fit,-0.1,0.005,interaction_norm,0.00045198176318001816,0.00012204268677901869,0.0008330204349360131,8
28027,wikimedia-en,fit,-0.1,0.005,beyond_gain_norm,0.00035225293961660994,-3.532765561400415e-05,0.0007899254691290787,8
28027,wikimedia-en,fit,-0.1,0.01,interaction_norm,0.0008746542453175555,0.00022014723096061214,0.0016381783633590578,8
28027,wikimedia-en,fit,-0.1,0.01,beyond_gain_norm,0.0006829000292023289,-5.8848552328549626e-05,0.0015327602776673813,8
28027,wikimedia-en,fit,0.1,0.005,interaction_norm,0.00043589113619177687,0.0001090001744742903,0.0008193769439123202,8
28027,wikimedia-en,fit,0.1,0.005,beyond_gain_norm,0.00035420978908633037,-2.2661968502588873e-05,0.0007768865337191303,8
28027,wikimedia-en,fit,0.1,0.01,interaction_norm,0.0008527787926078575,0.00020027025472950851,0.0016178044287506385,8
28027,wikimedia-en,fit,0.1,0.01,beyond_gain_norm,0.0006908426504380768,-3.447264300915065e-05,0.0015042376632612377,8
