feature_id,direction,split,endpoint,mean,low,high,documents,leave_one_out_min,leave_one_out_max
1645,shuffled_labels,fit,k_digit,-2.2892840206623077,-3.8421664386987686,-0.7085327059030547,16,-2.7723471323649087,-1.9556085268656414
1645,shuffled_labels,fit,k_word,2.2893883287906647,0.5823999643325806,3.7928661331534386,16,1.9894103209177654,2.840721607208252
2966,approx_spectrum_matched,check,odd_fraction,0.9764668037570784,0.9636197835135609,0.9866360596808539,16,0.9751566727687611,0.9811234722537825
2966,approx_spectrum_matched,check,k_digit,0.05908869206905365,-0.11321823112666607,0.23931711912155149,16,-0.002199411392211914,0.10578433672587077
2966,approx_spectrum_matched,check,k_word,-0.29985979199409485,-0.5105702206492424,-0.0809011980891228,16,-0.36121606826782227,-0.25198062260945636
2966,approx_spectrum_matched,fit,odd_fraction,0.9567879668825119,0.9320153176480704,0.9764783872447368,16,0.9539431253335579,0.9652893696197306
2966,approx_spectrum_matched,fit,k_digit,-0.06210245192050934,-0.23261122405529022,0.12971484102308736,16,-0.1296381155649821,-0.02067287762959798
2966,approx_spectrum_matched,fit,k_word,-0.05782395601272583,-0.3374481573700905,0.31258687376975974,16,-0.2016743024190267,0.0034133593241373696
2966,leading_pc,check,odd_fraction,0.9084169797238137,0.8554845719401181,0.9550986147342686,16,0.9023280041195494,0.9251561027358035
2966,leading_pc,check,k_digit,0.021828338503837585,-0.15846099704504013,0.19049849361181256,16,-0.012069940567016602,0.08141795794169109
2966,leading_pc,check,k_word,-0.15641748905181885,-0.406537763774395,0.061615742743015255,16,-0.19451777140299478,-0.058929125467936196
2966,leading_pc,fit,odd_fraction,0.9604275231199186,0.9390709487917491,0.9788977559528432,16,0.9578867908239488,0.9676129548993462
2966,leading_pc,fit,k_digit,0.26356615126132965,-0.019824225455522534,0.5597097799181937,16,0.18382668495178223,0.3276209036509196
2966,leading_pc,fit,k_word,-0.48888474702835083,-0.7555336691439152,-0.19370550289750127,16,-0.5741198857625326,-0.43487946192423504
2966,learned,check,odd_fraction,0.9670260990419133,0.9366161325661806,0.9872634910045809,16,0.9649493540766034,0.9800500547016499
2966,learned,check,k_digit,0.01208670437335968,-0.15706284902989864,0.17153713852167105,16,-0.024253129959106445,0.06056825319925944
2966,learned,check,k_word,0.06259605288505554,-0.03550443798303604,0.15857657417654986,16,0.0399629275004069,0.08512735366821289
2966,learned,fit,odd_fraction,0.955178915106667,0.9098858091820801,0.9855588560905897,16,0.952329691886502,0.9754857371530595
2966,learned,fit,k_digit,-0.05105976015329361,-0.2001691609621048,0.10262569412589066,16,-0.08731385072072347,-0.015091896057128906
2966,learned,fit,k_word,0.11902302503585815,-0.17955945804715157,0.3808471374213694,16,0.06235440572102865,0.2236445744832357
2966,random_0,check,odd_fraction,0.953068771464798,0.9133084379498522,0.980357075097534,16,0.9499768738107758,0.9703456368819909
2966,random_0,check,k_digit,0.04474073648452759,-0.1480989158153534,0.26546223089098897,16,-0.03726482391357422,0.09232759475708008
2966,random_0,check,k_word,0.061817467212677,-0.15504639595746994,0.287608243525028,16,-0.004744529724121094,0.13604164123535156
2966,random_0,fit,odd_fraction,0.9594847745489413,0.9247796554878683,0.9844809175553436,16,0.9568498575938433,0.9739034428641886
2966,random_0,fit,k_digit,-0.17870310693979263,-0.32044723629951477,-0.03572299610823395,16,-0.20845433076222739,-0.14816224575042725
2966,random_0,fit,k_word,0.08114054799079895,-0.11018216609954834,0.3008721396327018,16,0.0009854634602864583,0.1346151034037272
2966,random_1,check,odd_fraction,0.947835809074949,0.8942238375222823,0.9797024629102514,16,0.9444354554106699,0.9722934801950447
2966,random_1,check,k_digit,0.07426925003528595,-0.052596116438508034,0.19739661365747446,16,0.046732028325398765,0.10092457135518391
2966,random_1,check,k_word,0.012166798114776611,-0.15076790004968643,0.2028673887252807,16,-0.05520184834798177,0.04209677378336588
2966,random_1,fit,odd_fraction,0.9565769864292831,0.9078556301607811,0.9871953435096948,16,0.953819916881718,0.9765798066202422
2966,random_1,fit,k_digit,0.1552049070596695,-0.030726660043001175,0.3124598879367113,16,0.12042721112569173,0.214157501856486
2966,random_1,fit,k_word,-0.20717643201351166,-0.4423147067427635,0.037160329520702244,16,-0.26145180066426593,-0.14967719713846842
2966,random_2,check,odd_fraction,0.953410274054503,0.921447446048977,0.9774291607399564,16,0.9503559799684516,0.9654382155726048
2966,random_2,check,k_digit,0.007688999176025391,-0.09092958644032478,0.10251924395561204,16,-0.012985865275065104,0.03915627797444662
2966,random_2,check,k_word,-0.0804215669631958,-0.21686144173145294,0.04982464015483855,16,-0.11339982350667317,-0.04253387451171875
2966,random_2,fit,odd_fraction,0.9669911908210005,0.936908325844673,0.9889525742492884,16,0.9648829831940542,0.9779486982200007
