feature_id,source,level,n,activation_mean,pc1_mean,pc2_mean,pc3_mean,pc4_mean,pc5_mean,pc6_mean,pc7_mean,pc8_mean
41050,wikimedia-en,1,57,376.3174052991365,-2760.643466473678,-540.5410937257483,-285.86054504440415,-266.95425730364576,864.2428622629899,-312.51762767767354,-168.11255989115915,-260.34346587120854
41050,wikimedia-en,2,60,448.2325124104818,-3239.668059950971,-540.0980799438901,-347.1982293705239,-307.4737875794597,1010.5807770783414,-316.51870785666875,-231.43422602904673,-131.94486970179923
41050,wikimedia-en,3,28,565.4624786376953,-4087.7672404205546,-410.8076736215149,-98.95875743441069,-268.05876339350345,1026.1144973437283,-472.33601796273797,-171.77824952723262,-344.4214519767174
44503,fineweb-edu-sample,0,8,236.17879486083984,1926.6849252310378,-111.35553530685772,39.48307047612414,-170.46389333946252,57.978583757982186,-264.2301567510291,98.90989769612814,46.887050585342756
44503,fineweb-edu-sample,1,3,273.7112121582031,-975.3032537101891,62.17036183410877,167.99291153399065,-267.15913388047585,-204.9323119051944,-233.43660333299854,7.623390734299392,293.6433691049683
44503,fineweb-edu-sample,2,1,433.4637756347656,-2644.878459076278,-1368.7674420381925,-184.11303233123581,-459.3986044678113,-234.31410087325494,-765.5291327856667,44.11182366075981,272.8415381711405
44503,wikimedia-en,0,133,234.9312737256961,4099.388439963833,-156.9936870233892,-658.0971180904904,-173.86009201829134,-161.72945875185385,102.31427818601976,229.2087904671553,-236.7825200178213
44503,wikimedia-en,1,61,288.44578377145234,4764.046696905423,-206.1541782825737,-530.9405911527224,-211.07445099795245,-176.42881014236724,217.37602581291398,105.3768118411238,-339.8285628175676
44503,wikimedia-en,2,21,393.04572114490327,2309.7348543603525,-551.8415437018601,-901.4955715854669,-62.06463994768697,-265.3267157679597,255.03795892506918,141.8960984595455,-579.7478592268068
44503,wikimedia-en,3,5,713.2694213867187,4215.483404695812,-853.3878492669743,-601.1621093166003,-125.64117350739195,-207.9957761471684,426.8288716249259,114.13354642594307,-769.9169497389919
46550,fineweb-edu-sample,0,50,304.9864990234375,-3627.203248433111,533.1203527960768,-677.078419442303,330.00379253431623,-73.67572072933254,-526.3220387969511,427.0903742100764,43.53589619363362
46550,fineweb-edu-sample,1,34,361.481881534352,-4312.602323928679,714.3377544960186,-651.3808266644803,194.78711426332114,-139.48545826451434,-537.1604249037313,432.9603649737171,88.62814669373778
46550,fineweb-edu-sample,2,20,436.0245086669922,-3389.9644266074624,731.3660645012012,-856.3162618438612,285.3619046656442,-340.3641060948552,-660.051430822504,445.832630234174,5.224766881537244
46550,fineweb-edu-sample,3,13,735.3091524564303,-3412.05307045019,961.8628120325453,-780.0544320771832,-197.34253802341743,-373.58705150400385,-307.81392395967697,588.4811935415087,74.71204622335863
46550,wikimedia-en,0,81,307.48442699291087,-111.56594226807218,151.3799744452361,-1149.7112907317933,87.84739733458005,-303.4794687278517,184.39451388695613,258.91500891716834,-495.9957202197356
46550,wikimedia-en,1,87,359.980572579921,-815.6261186383384,268.35788599812594,-1286.613777919977,236.03134369338923,-414.2018539573849,-81.80583170015137,320.5057959219876,-508.4771515602899
46550,wikimedia-en,2,57,462.3258061994586,-800.6089994218624,189.86826036192917,-1432.916612755295,231.9937023397368,-626.1894687453137,-37.040070228367945,178.0253645610446,-600.9150781065899
46550,wikimedia-en,3,40,661.2681442260742,-1234.0672053581313,26.920073150199848,-1396.31072870638,114.52800768907905,-580.7100858042688,95.22226230160075,277.57619971587184,-735.0838371685225
51464,fineweb-edu-sample,0,126,324.41802760532926,-3137.4175967680626,1393.5662360918811,32.02630087778228,445.1271395708448,-337.588914693325,-427.431315660764,-66.2833844653057,-105.79649981979954
51464,fineweb-edu-sample,1,90,363.01229587131076,-2859.922045292762,1197.712550344653,-25.980328268452638,489.22587460388763,-219.2550433577965,-301.2278866190122,4.02428477106216,-51.07105068761291
51464,fineweb-edu-sample,2,107,429.36392554167276,-3831.85354298237,1370.1564110937513,-19.835655690667174,532.8292896665323,-294.82332468821767,-385.8603715420561,-105.50433565530666,-73.44427856216352
51464,fineweb-edu-sample,3,86,603.7523956298828,-4714.784254229679,1435.9420898326714,88.35108544707482,557.106300375016,-312.7037723484458,-463.00118855578364,-31.4739049025112,-123.80764005561805
51464,wikimedia-en,0,25,327.7498620605469,-2355.8939694221167,1150.705048165227,-799.2593641757463,212.63724304288272,-554.998861461003,-433.38017137692356,-312.00251443803063,-127.66866706897113
51464,wikimedia-en,1,31,364.0579893050655,-3563.184413014364,1071.1311326569908,-634.2636038399772,378.06335192838213,-445.5786004670342,-296.39625821489346,-334.2284445551184,-12.815557202358972
51464,wikimedia-en,2,29,425.1474777747845,-3372.914122735266,1213.8414921934618,-637.8555996323951,329.8681894511398,-395.92050682450844,-317.0029652441364,-292.53166141238285,-60.43892816152029
51464,wikimedia-en,3,21,552.974857875279,-4127.674373965411,1279.2595304707086,-517.8085075846092,406.401081138267,-364.55160894458135,-400.88705810409584,-230.10819540675743,-109.71966113750784
51744,fineweb-edu-sample,0,102,296.3739725748698,-2605.3571335546953,117.22582538996245,508.9264402725784,-217.48725975515674,367.9793977027402,-211.60046396026098,135.9660056278574,-236.01634417778655
51744,fineweb-edu-sample,1,117,349.2389202933026,-2905.660065838608,-182.24629344639246,517.5962672877432,-203.4582973217032,488.7419906170022,-266.37643998460265,180.70139022018236,-262.7357264154205
51744,fineweb-edu-sample,2,92,458.5409997027853,-2351.631783108073,179.88125150820187,502.94391639540623,-215.86260518717626,400.05741749553096,-233.5131394677784,125.22646133071385,-212.3315051422277
51744,fineweb-edu-sample,3,116,789.5023277545797,-1960.113789485932,239.37267729239778,527.3914203205247,-238.01487717827368,451.390574928439,-139.50702746730377,143.85472652047426,-230.10593925971264
51744,wikimedia-en,0,34,295.1022213206572,-872.9247439827341,-281.47567666361584,184.86475103638375,-74.08221683684121,276.86688021576543,114.56167326329408,93.87635092113504,-319.76606156655527
51744,wikimedia-en,1,35,352.0196829659598,-2350.6632554576363,-271.960105268449,47.57326737089777,-167.26018795510942,152.8235414596232,-61.22262155357223,135.88596889681182,-268.54507203669243
51744,wikimedia-en,2,30,462.4439982096354,-861.7349554466175,-139.86023333480406,-34.50968959130407,-387.5897007824853,286.99811624132235,-50.10552034544519,-2.8074415726069977,-215.79883084063002
51744,wikimedia-en,3,27,772.7507437246817,-472.6525813204277,-28.102442570650933,91.74979190354753,-329.06535626896743,340.2003311325709,20.537128074980153,-131.9229620895086,-231.22203068818192
53948,fineweb-edu-sample,0,91,303.4737552181705,-4018.0720433197694,141.20055328990213,475.2710947790077,245.00082939928018,134.14999896348468,226.59115200225594,-309.2876412519606,-32.850881716172005
53948,fineweb-edu-sample,1,85,341.4163394703585,-4697.436858271048,105.98499150282163,484.91798897948337,188.35976066177042,279.50764856317517,341.71763640182854,-311.12665969917316,-74.38955227960489
53948,fineweb-edu-sample,2,61,403.9335142041816,-3766.439616907408,109.8948030536798,688.0930797227422,56.387116123182615,174.3244526654449,347.76755411596224,-343.9150017076932,-149.53466776706549
53948,fineweb-edu-sample,3,39,584.7830294095553,-7125.453130745298,-84.68326841934389,526.4865653713729,1.084500842604545,209.21858661607163,434.3568551015286,-477.3213554752855,76.63822542878549
53948,wikimedia-en,0,42,301.9782337007068,-4267.565031047791,-229.54027243400733,-314.48886696168444,216.56808071541738,287.47029480857657,195.84678561743615,-408.6387878172594,97.61889036891972
53948,wikimedia-en,1,38,344.1275747198808,-4678.518372749933,-196.55670447521933,-265.6719275632818,135.38674202207758,406.62362493379055,360.63889592067227,-450.02530892998413,-27.87390945578352
53948,wikimedia-en,2,34,400.7136472814223,-4839.06124027392,-108.0230529459949,-187.69122971749883,-129.69534746588434,460.69036734466454,202.95054095017815,-550.2667583267739,6.498093914742974
53948,wikimedia-en,3,29,582.5057457233297,-6418.950391765813,-235.1895381510835,-339.1886795657065,-237.88286205299934,462.2081877207605,346.4968318309806,-488.10689196041625,-45.906401328277596
57594,fineweb-edu-sample,0,100,253.62622436523438,-1890.0565630366955,480.6498983116429,683.2827159476275,-63.33469512804963,-81.87081673577936,19.37138374654512,-146.0398128409227,-16.232201114992264
57594,fineweb-edu-sample,1,73,287.9668900999304,-2749.350533836311,452.27857490883366,614.0503250112488,184.39832557987782,-185.34190593920923,-1.1397863642174173,-184.69806445583941,-53.954134909496716
57594,fineweb-edu-sample,2,56,347.5184805733817,-2537.0169311506097,303.207343705939,675.9977130384689,-4.707851098425166,-139.28450092592826,49.47027139345044,-207.1564769348096,14.817979855416866
57594,fineweb-edu-sample,3,16,460.86441230773926,-2449.8538278890846,638.6805644894929,947.684090784904,-162.07307938283196,-139.05093521986907,229.6178207836691,-366.1734289003974,-146.23576982615404
57594,wikimedia-en,0,28,256.0083748953683,-348.33895062987915,252.93323180913634,311.59987861447456,155.02636963842406,-130.28640365769505,302.62822632296803,-351.7825054011222,-19.192123968390067
57594,wikimedia-en,1,29,285.7725503855738,222.34659347171117,446.53087538482805,305.8210971485167,-12.622494595034807,-206.40672558657727,258.2631319027618,-246.8297470965206,154.70567630652778
57594,wikimedia-en,2,18,344.89757961697046,-496.4647207546934,156.50170460415484,263.7349603327104,111.60754441411069,-150.0118934589079,193.91101212614169,-47.14267334365416,-126.75028097544161
57594,wikimedia-en,3,8,442.6755599975586,202.4608314242239,174.07968995571792,206.68918989266575,201.09570592631704,-131.46309526762667,165.41266235106127,185.62548881004267,-456.45752939398517
62572,fineweb-edu-sample,0,88,308.88967964865947,-3687.1048471382314,1077.3797266108102,-435.4833636813623,-256.62301046831857,716.2401816234809,367.96028772988114,598.0268545093481,70.66331823571144
62572,fineweb-edu-sample,1,104,365.63670759934644,-3449.1567444351467,1206.161283063288,-457.9565291920892,-269.6466635296354,730.4527303683916,379.2244189717227,581.4873470375926,9.628908281246328
62572,fineweb-edu-sample,2,78,449.34376017252606,-3587.0963122561852,1241.9693404064496,-384.9970328819539,-246.9515011258918,740.5036828857178,434.796631297681,612.462610239336,-1.3637357932654197
62572,fineweb-edu-sample,3,78,622.3158710186298,-2782.443731012485,1314.1802677622202,-456.9444769074221,-243.14683382632566,804.406109793403,444.8017281483585,624.0980855517804,-92.7625627853999
62572,wikimedia-en,0,75,308.39600138346356,-746.506480507715,734.6245152928608,-1027.5955461342576,-362.0975802727502,589.0096059910094,625.9332366680677,483.9613093117384,-83.76436798315586
62572,wikimedia-en,1,74,363.8827786832242,-1237.074576487117,953.4810270240417,-1007.5756637235902,-439.75492389593035,621.9639738492361,544.7398874843062,504.9771791681549,27.430980074593656
62572,wikimedia-en,2,86,449.4301268111828,-1223.8702025610908,885.178765312686,-1016.8669954490474,-390.96078477897476,641.9487337982996,614.6682867572648,522.1898636781705,-137.10243233262707
62572,wikimedia-en,3,54,663.0351223415798,-2115.739122906661,909.6052415038353,-973.5607834337193,-292.8281519706955,658.6674195680675,651.5841657802256,537.1424645442718,-22.517434700806923
64090,fineweb-edu-sample,0,49,335.92988119319995,27.564006431441623,-160.56648279459247,-18.420559914885665,-188.26512211107604,330.325552903706,168.9399966714068,-66.85501144968164,-417.4785949576588
64090,fineweb-edu-sample,1,18,424.3906894259983,1159.4008257646058,87.93492075427292,39.012993136290106,-182.15103133934167,519.9547413619221,76.68113104127627,69.53046972393632,-580.2123615370633
64090,fineweb-edu-sample,2,14,574.0836072649274,2403.467820161739,108.06991258863783,-216.81419082379833,-95.48868163931729,495.606528094671,178.59740697074236,-102.0058102298202,-445.8915162946317
64090,fineweb-edu-sample,3,13,926.1309438852163,-249.6110557598077,127.9854213008736,-78.92003526346083,-151.15353656734098,391.0834948962445,203.01957180021446,152.2124540212499,-418.4987992287209
64090,wikimedia-en,0,49,336.31403646663745,61.58472155320645,-467.6142529547383,-542.0977678040445,-424.15902807744624,399.60249025575564,190.55070860214545,-13.235644146960606,-551.9316042346792
64090,wikimedia-en,1,47,413.1806023780336,1573.958084062699,-321.4316498418257,-521.6484469608035,-372.1684054812842,447.08567592811704,247.23944005841685,-112.9311496306216,-622.6458356602628
64090,wikimedia-en,2,45,544.5815233018664,1161.2593936303158,-411.060091616547,-574.5759116623841,-355.0224245400188,411.241303616226,282.88579639338514,-81.32845312441569,-663.3309962155353
64090,wikimedia-en,3,33,827.0790571732955,1643.6424107730254,-94.91875332821328,-552.3625910881145,-293.97869214226296,470.8795967356139,300.91456633612864,-169.4839696860384,-618.5888161251739
